Name,Address,Latitude,Longitude
Inception Business Concepts Nigeria Limited,"Block B, 3 rd Floor, AUJ Building, Plot 564 565 Independence Ave, Abuja",9.040265,7.4682274
Growing Businesses Foundation,"198 Emeka Anyaoku St, Abuja",9.040971299999999,7.494440000000001
Ibro Lawal Business Enterprise,"65 Adetokunbo Ademola Cres, Abuja",9.070568,7.483025
Mercyseat Business Enterprises,Block 125 Zone D Apo Abuja Abuja Municipal,9.008068,7.477865
Timart Business App,"Riko Arena, Opposite Zenith Bank, 1st Avenue, AB Close Bwari, Abuja",9.1033067,7.416985899999998
"International Business Consulting, Support Services Sevices","2942 Aguiyi Ironsi St, Abuja",9.0845665,7.4819409
JB2K,"Area 1 Shopping Centre, 1, Abuja",9.053061999999999,7.479171
E-business Services & Supplies,"Suite B3, Bobsar Complex, Plot 1035 Michika St, Abuja",9.0356834,7.499054900000001
dotNET e-Business,"1552 T. Y. Danjuma St, Abuja",9.036100099999999,7.520886200000001
Dimma Premier Business Limited,"No 89 Ahmed Joda Cres, Gwarinpa",9.080673700000002,7.4122445
Last Can Shine International Business,"2B Kano St, Isiokwe",9.030420699999999,7.473528599999999
Nigeria China Business Council,"Old Federal Secretariat, Abuja",9.0244917,7.4726348
"Business Structure, Leadership & Management Academy -BUSLMA","Suite BA 10 Apo Spark Mall, Opposite Living Faith Church Durumi II by Area 3 Junction, Abuja",9.0173211,7.4739156
Africom Business Hub,"General Hospital & Deeper Life Church, Plot 1 Samuel Ladoke Akintola Boulevard Shekina Plaza, Abuja",9.0764785,7.398574
Trade and Business Environment Advisers Limited,"No. 7, Colorado Close, off Thames Street, Abuja",9.1033976,7.478899500000001
The White Magnolia Business Solutions,"35 Justice Sowemimo St, Abuja",9.0309315,7.520641899999999
Lolay Business Associate,"Providence Plaza, Gwarinpa",9.098452,7.409535999999999
The Annogasco Business Centre,"Suite 120, Block B, 2nd Deo Gratias Plaza Abuja",9.067345999999999,7.445013
Tee Gift And Cares Business Centre,"5 Airport Rd, Abuja",9.02726,7.435896999999999
Dreamtouch Business Solutions,"5 Ikeja Close, Off Oyo St, Abuja",9.0348445,7.474468099999999
Franscther Business Associates Limited,"16 Emeka Anyaoku St, Abuja",9.0466509,7.495490999999999
Trade Wize,"8 Star Lake street, Abuja",9.0889201,7.496086099999999
International Business & Technical Consultants Inc,"BPE, Osun Cres",9.1027905,7.4918814
El-Kabir Global Business Nigeria Limited,"3G8G+6PV, Murtala Mohammed Express Way, Abuja",9.065610099999999,7.526793400000001
T.Ict Cyber Cafe And Business Centre,Suite 31-32 Abuja street Nasarawa,9.035391599999999,7.4889433
Mutual Business Solutions Limited,"House 6, 444 Road Citec Villa, Gwarimpa 2 Abuja 2nd Avenue",9.1156361,7.397624599999999
Metro Business Consults.,"23 Ibrahim Waziri Crescent Apo Abuja Rd, Apo",9.006542,7.475347999999999
Business Box Office Professionals,"Plot 215, Konoko Street, Off Adetokunbo Ademola Cres, Abuja",9.0746259,7.475226600000001
Sureways Global Limited,"Constitution Ave, Abuja",9.0499045,7.47534
Stanzeonline Business Center,"Shop 2, Agnes Plaza, Abuja",9.0726608,7.489025
S Olaribigbe And Associate,Suite 19 Essence Plaza Abuja,9.0707586,7.4570823
International Business Bureau Limited,"46 Haile Selassie St, Abuja",9.049125199999999,7.5287584
Truebiz Business Development Solutions,"3 Atabara St, Abuja",9.0774733,7.4804071
National Institute of Company and Business Administrators,"Suite 20, Lungi Barrack, Shopping Complex Maitama, Abuja",9.0881961,7.493382399999999
Modele Business Consult,"Olusegun Obasanjo Way, Abuja",9.055021199999999,7.460880500000001
The Working Entrepreneur,"Suite 109, Bahamas Plaza, Joseph Gomwalk St, Abuja",8.9992769,7.475571200000001
Ishiaku Elite Global Business,"20, Victoria Ironsi Crescent, 41 Crescent 4th Ave, Gwarinpa",9.1155081,7.415120600000001
The Business Hub,"Suite A, 2nd Floor, Prime Plaza Federal Capital Territory NG, 187 Adetokunbo Ademola Cres, Wuse II",9.0745908,7.4895041
"Gn Globe Business Consulting, Support Services","4, 1St Floor, Igi House, Plot 2186, Ibb Way, Zone, Abuja",9.0650444,7.473762499999999
Business Play Ltd,"Plot 690 Idris Gidado St, Abuja",9.0523805,7.446400400000001
The Business People Limited,"8b Winnipeg close, off Panama St, Abuja",9.1089411,7.4819949
God's Will Business Centre,Suite 4 Bamcar Shopping Complex Abuja,9.059185,7.454434
Business Concept,"11, Suite 211, 2Nd Floor, N. C.W.S House, Area, Abuja",9.0398151,7.5044352
Match making business,404 Minister hills Abuja Maitama District,9.086511999999999,7.481142999999999
My Business Clinic.ng,"Flat 4, Block B Lake Mall, Plot 260 Adamu Ciroma Cres, opp. Jabi, Abuja",9.0744861,7.429518400000001
Modern Business Services & Solutions Ltd,"Suite 22, Bataiya Plaza, Rahama Close, Off Dunukofia Street, Abuja",9.0435939,7.5017303
Ehub Business Consult,"Transengineering Estate, 22 James Garba Cres, Abuja",9.129122899999999,7.4036761
Business Leadership Consulting,"Enyo Retail & Supply, Olusegun Obasanjo Way, near GSM Village, Wupa",9.0545905,7.4678614
Bussiness Class Printing Hub,"Suit A001 Crowther Plaza, Plot 1055 Joseph Gomwalk St, Abuja",8.9984975,7.4775334
Business Venturing And Management Solutions Limited,"Suite B2, Royal Plaza, Tamale St, Abuja",9.0580956,7.469424699999998
Skilltimes Business management consultants,"27 Lingu Crescent, off Aminu Kano Cres, Abuja",9.071235699999999,7.4686583
Gola Business Centre,10 Abuja Shopping Complex Abuja Abuja Municipal,9.036252,7.484843
Magnates Business Club,"C2 Fudie Plaza, Mike Akhigbe Way, Abuja",9.072092699999999,7.4329814
EREM Business Building,"49MQ+57M, De Afemai Hotel, Galadima, Abuja",9.1329542,7.388161299999999
Mabiz Global Nigeria Limited,"Suite B14, Maina Court Plaza, Abuja",9.0515405,7.485491699999999
"Ed Business Consulting, Support Services Limited","Banex Plaza, Bs 125, Aminu Kano Cres, Abuja",9.084334900000002,7.467528799999999
Business Academy Africa,"5 Kwaji Cl, Abuja",9.0908239,7.474948299999999
Tandice-B Solutions Limited,"Bank of Industry Building, PLot 256, ground Floor, Abuja",9.050239000000001,7.488257000000001
Mars Business Centre And Cyber Cafe,"Ground Floor, Eddy Vic Hotels, Plot 466 Ahmadu Bello Way, Abuja",9.0304901,7.493437099999999
Right Choice Business Enterprises Limited,"Shop 2 Aduke Shopping Complex, Lautech car park Oyo",9.061816,7.470677999999999
Inception Business Concepts Nigeria Limited,"Block B, 3 rd Floor, AUJ Building, Plot 564 565 Independence Ave, Abuja",9.040265,7.4682274
Growing Businesses Foundation,"198 Emeka Anyaoku St, Abuja",9.040971299999999,7.494440000000001
Ibro Lawal Business Enterprise,"65 Adetokunbo Ademola Cres, Abuja",9.070568,7.483025
Mercyseat Business Enterprises,Block 125 Zone D Apo Abuja Abuja Municipal,9.008068,7.477865
Timart Business App,"Riko Arena, Opposite Zenith Bank, 1st Avenue, AB Close Bwari, Abuja",9.1033067,7.416985899999998
"International Business Consulting, Support Services Sevices","2942 Aguiyi Ironsi St, Abuja",9.0845665,7.4819409
JB2K,"Area 1 Shopping Centre, 1, Abuja",9.053061999999999,7.479171
E-business Services & Supplies,"Suite B3, Bobsar Complex, Plot 1035 Michika St, Abuja",9.0356834,7.499054900000001
dotNET e-Business,"1552 T. Y. Danjuma St, Abuja",9.036100099999999,7.520886200000001
Dimma Premier Business Limited,"No 89 Ahmed Joda Cres, Gwarinpa",9.080673700000002,7.4122445
Last Can Shine International Business,"2B Kano St, Isiokwe",9.030420699999999,7.473528599999999
Nigeria China Business Council,"Old Federal Secretariat, Abuja",9.0244917,7.4726348
"Business Structure, Leadership & Management Academy -BUSLMA","Suite BA 10 Apo Spark Mall, Opposite Living Faith Church Durumi II by Area 3 Junction, Abuja",9.0173211,7.4739156
Africom Business Hub,"General Hospital & Deeper Life Church, Plot 1 Samuel Ladoke Akintola Boulevard Shekina Plaza, Abuja",9.0764785,7.398574
Trade and Business Environment Advisers Limited,"No. 7, Colorado Close, off Thames Street, Abuja",9.1033976,7.478899500000001
The White Magnolia Business Solutions,"35 Justice Sowemimo St, Abuja",9.0309315,7.520641899999999
Lolay Business Associate,"Providence Plaza, Gwarinpa",9.098452,7.409535999999999
The Annogasco Business Centre,"Suite 120, Block B, 2nd Deo Gratias Plaza Abuja",9.067345999999999,7.445013
Tee Gift And Cares Business Centre,"5 Airport Rd, Abuja",9.02726,7.435896999999999
Dreamtouch Business Solutions,"5 Ikeja Close, Off Oyo St, Abuja",9.0348445,7.474468099999999
Franscther Business Associates Limited,"16 Emeka Anyaoku St, Abuja",9.0466509,7.495490999999999
Trade Wize,"8 Star Lake street, Abuja",9.0889201,7.496086099999999
International Business & Technical Consultants Inc,"BPE, Osun Cres",9.1027905,7.4918814
El-Kabir Global Business Nigeria Limited,"3G8G+6PV, Murtala Mohammed Express Way, Abuja",9.065610099999999,7.526793400000001
T.Ict Cyber Cafe And Business Centre,Suite 31-32 Abuja street Nasarawa,9.035391599999999,7.4889433
Mutual Business Solutions Limited,"House 6, 444 Road Citec Villa, Gwarimpa 2 Abuja 2nd Avenue",9.1156361,7.397624599999999
Metro Business Consults.,"23 Ibrahim Waziri Crescent Apo Abuja Rd, Apo",9.006542,7.475347999999999
Business Box Office Professionals,"Plot 215, Konoko Street, Off Adetokunbo Ademola Cres, Abuja",9.0746259,7.475226600000001
Sureways Global Limited,"Constitution Ave, Abuja",9.0499045,7.47534
Stanzeonline Business Center,"Shop 2, Agnes Plaza, Abuja",9.0726608,7.489025
S Olaribigbe And Associate,Suite 19 Essence Plaza Abuja,9.0707586,7.4570823
International Business Bureau Limited,"46 Haile Selassie St, Abuja",9.049125199999999,7.5287584
Truebiz Business Development Solutions,"3 Atabara St, Abuja",9.0774733,7.4804071
National Institute of Company and Business Administrators,"Suite 20, Lungi Barrack, Shopping Complex Maitama, Abuja",9.0881961,7.493382399999999
Modele Business Consult,"Olusegun Obasanjo Way, Abuja",9.055021199999999,7.460880500000001
The Working Entrepreneur,"Suite 109, Bahamas Plaza, Joseph Gomwalk St, Abuja",8.9992769,7.475571200000001
Ishiaku Elite Global Business,"20, Victoria Ironsi Crescent, 41 Crescent 4th Ave, Gwarinpa",9.1155081,7.415120600000001
The Business Hub,"Suite A, 2nd Floor, Prime Plaza Federal Capital Territory NG, 187 Adetokunbo Ademola Cres, Wuse II",9.0745908,7.4895041
"Gn Globe Business Consulting, Support Services","4, 1St Floor, Igi House, Plot 2186, Ibb Way, Zone, Abuja",9.0650444,7.473762499999999
Business Play Ltd,"Plot 690 Idris Gidado St, Abuja",9.0523805,7.446400400000001
The Business People Limited,"8b Winnipeg close, off Panama St, Abuja",9.1089411,7.4819949
God's Will Business Centre,Suite 4 Bamcar Shopping Complex Abuja,9.059185,7.454434
Business Concept,"11, Suite 211, 2Nd Floor, N. C.W.S House, Area, Abuja",9.0398151,7.5044352
Match making business,404 Minister hills Abuja Maitama District,9.086511999999999,7.481142999999999
My Business Clinic.ng,"Flat 4, Block B Lake Mall, Plot 260 Adamu Ciroma Cres, opp. Jabi, Abuja",9.0744861,7.429518400000001
Modern Business Services & Solutions Ltd,"Suite 22, Bataiya Plaza, Rahama Close, Off Dunukofia Street, Abuja",9.0435939,7.5017303
Ehub Business Consult,"Transengineering Estate, 22 James Garba Cres, Abuja",9.129122899999999,7.4036761
Business Leadership Consulting,"Enyo Retail & Supply, Olusegun Obasanjo Way, near GSM Village, Wupa",9.0545905,7.4678614
Bussiness Class Printing Hub,"Suit A001 Crowther Plaza, Plot 1055 Joseph Gomwalk St, Abuja",8.9984975,7.4775334
Business Venturing And Management Solutions Limited,"Suite B2, Royal Plaza, Tamale St, Abuja",9.0580956,7.469424699999998
Skilltimes Business management consultants,"27 Lingu Crescent, off Aminu Kano Cres, Abuja",9.071235699999999,7.4686583
Gola Business Centre,10 Abuja Shopping Complex Abuja Abuja Municipal,9.036252,7.484843
Magnates Business Club,"C2 Fudie Plaza, Mike Akhigbe Way, Abuja",9.072092699999999,7.4329814
EREM Business Building,"49MQ+57M, De Afemai Hotel, Galadima, Abuja",9.1329542,7.388161299999999
Mabiz Global Nigeria Limited,"Suite B14, Maina Court Plaza, Abuja",9.0515405,7.485491699999999
"Ed Business Consulting, Support Services Limited","Banex Plaza, Bs 125, Aminu Kano Cres, Abuja",9.084334900000002,7.467528799999999
Business Academy Africa,"5 Kwaji Cl, Abuja",9.0908239,7.474948299999999
Tandice-B Solutions Limited,"Bank of Industry Building, PLot 256, ground Floor, Abuja",9.050239000000001,7.488257000000001
Mars Business Centre And Cyber Cafe,"Ground Floor, Eddy Vic Hotels, Plot 466 Ahmadu Bello Way, Abuja",9.0304901,7.493437099999999
Right Choice Business Enterprises Limited,"Shop 2 Aduke Shopping Complex, Lautech car park Oyo",9.061816,7.470677999999999
Inception Business Concepts Nigeria Limited,"Block B, 3 rd Floor, AUJ Building, Plot 564 565 Independence Ave, Abuja",9.040265,7.4682274
Growing Businesses Foundation,"198 Emeka Anyaoku St, Abuja",9.040971299999999,7.494440000000001
Ibro Lawal Business Enterprise,"65 Adetokunbo Ademola Cres, Abuja",9.070568,7.483025
Mercyseat Business Enterprises,Block 125 Zone D Apo Abuja Abuja Municipal,9.008068,7.477865
Timart Business App,"Riko Arena, Opposite Zenith Bank, 1st Avenue, AB Close Bwari, Abuja",9.1033067,7.416985899999998
"International Business Consulting, Support Services Sevices","2942 Aguiyi Ironsi St, Abuja",9.0845665,7.4819409
JB2K,"Area 1 Shopping Centre, 1, Abuja",9.053061999999999,7.479171
E-business Services & Supplies,"Suite B3, Bobsar Complex, Plot 1035 Michika St, Abuja",9.0356834,7.499054900000001
dotNET e-Business,"1552 T. Y. Danjuma St, Abuja",9.036100099999999,7.520886200000001
Dimma Premier Business Limited,"No 89 Ahmed Joda Cres, Gwarinpa",9.080673700000002,7.4122445
Last Can Shine International Business,"2B Kano St, Isiokwe",9.030420699999999,7.473528599999999
Nigeria China Business Council,"Old Federal Secretariat, Abuja",9.0244917,7.4726348
"Business Structure, Leadership & Management Academy -BUSLMA","Suite BA 10 Apo Spark Mall, Opposite Living Faith Church Durumi II by Area 3 Junction, Abuja",9.0173211,7.4739156
Africom Business Hub,"General Hospital & Deeper Life Church, Plot 1 Samuel Ladoke Akintola Boulevard Shekina Plaza, Abuja",9.0764785,7.398574
Trade and Business Environment Advisers Limited,"No. 7, Colorado Close, off Thames Street, Abuja",9.1033976,7.478899500000001
The White Magnolia Business Solutions,"35 Justice Sowemimo St, Abuja",9.0309315,7.520641899999999
Lolay Business Associate,"Providence Plaza, Gwarinpa",9.098452,7.409535999999999
The Annogasco Business Centre,"Suite 120, Block B, 2nd Deo Gratias Plaza Abuja",9.067345999999999,7.445013
Tee Gift And Cares Business Centre,"5 Airport Rd, Abuja",9.02726,7.435896999999999
Dreamtouch Business Solutions,"5 Ikeja Close, Off Oyo St, Abuja",9.0348445,7.474468099999999
Franscther Business Associates Limited,"16 Emeka Anyaoku St, Abuja",9.0466509,7.495490999999999
Trade Wize,"8 Star Lake street, Abuja",9.0889201,7.496086099999999
International Business & Technical Consultants Inc,"BPE, Osun Cres",9.1027905,7.4918814
T.Ict Cyber Cafe And Business Centre,Suite 31-32 Abuja street Nasarawa,9.035391599999999,7.4889433
Mutual Business Solutions Limited,"House 6, 444 Road Citec Villa, Gwarimpa 2 Abuja 2nd Avenue",9.1156361,7.397624599999999
Metro Business Consults.,"23 Ibrahim Waziri Crescent Apo Abuja Rd, Apo",9.006542,7.475347999999999
Business Box Office Professionals,"Plot 215, Konoko Street, Off Adetokunbo Ademola Cres, Abuja",9.0746259,7.475226600000001
Sureways Global Limited,"Constitution Ave, Abuja",9.0499045,7.47534
Stanzeonline Business Center,"Shop 2, Agnes Plaza, Abuja",9.0726608,7.489025
S Olaribigbe And Associate,Suite 19 Essence Plaza Abuja,9.0707586,7.4570823
Truebiz Business Development Solutions,"3 Atabara St, Abuja",9.0774733,7.4804071
National Institute of Company and Business Administrators,"Suite 20, Lungi Barrack, Shopping Complex Maitama, Abuja",9.0881961,7.493382399999999
Modele Business Consult,"Olusegun Obasanjo Way, Abuja",9.055021199999999,7.460880500000001
The Working Entrepreneur,"Suite 109, Bahamas Plaza, Joseph Gomwalk St, Abuja",8.9992769,7.475571200000001
Ishiaku Elite Global Business,"20, Victoria Ironsi Crescent, 41 Crescent 4th Ave, Gwarinpa",9.1155081,7.415120600000001
The Business Hub,"Suite A, 2nd Floor, Prime Plaza Federal Capital Territory NG, 187 Adetokunbo Ademola Cres, Wuse II",9.0745908,7.4895041
"Gn Globe Business Consulting, Support Services","4, 1St Floor, Igi House, Plot 2186, Ibb Way, Zone, Abuja",9.0650444,7.473762499999999
Netcontacts,"Plot 499 Institution And Reserch, Osogbo",9.052239799999999,7.485167499999999
Business Development & IT,"I.V.W. Osisiogu Street, Abuja",9.0651523,7.439703299999999
